entity_id,trip_id,route_id,start_time,start_date,stop_id,stop_sequence,arrival_delay_sec,arrival_delay_min,arrival_time,departure_delay_sec,departure_time,fetched_at
20260311_220536_13,SN78.110326.4.N.2.1947,4T.T.SHL,19:47:00,20260311,256321,18,415,6.9,1773226915,461,1773226961,2026-03-11T22:06:00.392298
20260311_220536_13,SN78.110326.4.N.2.1947,4T.T.SHL,19:47:00,20260311,2560712,19,393,6.5,0,393,0,2026-03-11T22:06:00.392362
20260311_220536_13,SN78.110326.4.N.2.1947,4T.T.SHL,19:47:00,20260311,2560694,20,393,6.5,0,0,0,2026-03-11T22:06:00.392437
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,258051,1,0,0.0,0,22,1773224302,2026-03-11T22:06:00.392616
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257981,2,-16,-0.3,1773225343,71,1773225431,2026-03-11T22:06:00.392650
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2579101,3,31,0.5,1773225691,121,1773225841,2026-03-11T22:06:00.392679
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2579111,4,79,1.3,1773226159,71,1773226211,2026-03-11T22:06:00.392707
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257991,5,55,0.9,1773226435,45,1773226485,2026-03-11T22:06:00.392736
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257861,6,36,0.6,1773226836,42,1773226902,2026-03-11T22:06:00.392764
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257971,7,9,0.1,0,0,0,2026-03-11T22:06:00.392803
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2577201,8,0,0.0,0,0,0,2026-03-11T22:06:00.392832
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2576351,9,0,0.0,0,0,0,2026-03-11T22:06:00.392859
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2576341,10,0,0.0,0,0,0,2026-03-11T22:06:00.392886
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2575131,11,0,0.0,0,0,0,2026-03-11T22:06:00.392912
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2575141,12,0,0.0,0,0,0,2026-03-11T22:06:00.392939
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257461,13,0,0.0,0,0,0,2026-03-11T22:06:00.392964
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,257361,14,0,0.0,0,0,0,2026-03-11T22:06:00.393000
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2571161,15,0,0.0,0,0,0,2026-03-11T22:06:00.393074
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2569141,16,0,0.0,0,0,0,2026-03-11T22:06:00.393104
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,256851,17,0,0.0,0,0,0,2026-03-11T22:06:00.393140
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,256321,18,0,0.0,0,0,0,2026-03-11T22:06:00.393166
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2560712,19,0,0.0,0,0,0,2026-03-11T22:06:00.393192
20260311_220536_14,SN82.110326.4.N.2.2118,4T.T.SHL,21:18:00,20260311,2560694,20,0,0.0,0,0,0,2026-03-11T22:06:00.393218
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,2000322,1,0,0.0,0,112,1773209872,2026-03-11T22:06:00.393279
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,2560693,2,19,0.3,1773213019,0,1773213113,2026-03-11T22:06:00.393333
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,2575132,3,187,3.1,1773216607,205,1773216685,2026-03-11T22:06:00.393363
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,2576342,4,183,3.0,1773216903,211,1773216991,2026-03-11T22:06:00.393402
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,2577202,5,298,5.0,1773217438,346,1773217546,2026-03-11T22:06:00.393431
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,257862,6,368,6.1,1773218228,374,1773218294,2026-03-11T22:06:00.393462
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,258051,7,391,6.5,1773220411,352,1773220552,2026-03-11T22:06:00.393490
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,258089,8,1856,30.9,1773223496,1821,1773223521,2026-03-11T22:06:00.393522
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,26215,9,4053,67.5,0,3993,0,2026-03-11T22:06:00.393552
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,262030,10,3993,66.5,0,3873,0,2026-03-11T22:06:00.393582
20260311_220536_15,SP35.090326.31.P.3.1716,4T.T.SP35,17:16:00,20260311,26043,11,3873,64.5,0,0,0,2026-03-11T22:06:00.393612
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,2000322,1,0,0.0,0,55,1773222175,2026-03-11T22:06:00.393685
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,2560693,2,10,0.2,1773224230,34,1773224374,2026-03-11T22:06:00.393721
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,2577202,3,26,0.4,0,0,0,2026-03-11T22:06:00.393772
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,258051,4,0,0.0,0,0,0,2026-03-11T22:06:00.393808
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,258128,5,0,0.0,0,0,0,2026-03-11T22:06:00.393845
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,258234,6,0,0.0,0,0,0,2026-03-11T22:06:00.393880
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,25875,7,0,0.0,0,0,0,2026-03-11T22:06:00.393916
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,25903,8,0,0.0,0,0,0,2026-03-11T22:06:00.393946
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,266348,9,0,0.0,0,0,0,2026-03-11T22:06:00.393973
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,2650135,10,0,0.0,0,0,0,2026-03-11T22:06:00.394002
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,26553,11,0,0.0,0,0,0,2026-03-11T22:06:00.394073
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,26583,12,0,0.0,0,0,0,2026-03-11T22:06:00.394114
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,26603,13,0,0.0,0,0,0,2026-03-11T22:06:00.394152
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,264086,14,0,0.0,0,0,0,2026-03-11T22:06:00.394179
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,BSWOD,15,0,0.0,0,0,0,2026-03-11T22:06:00.394206
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,20356P1,16,0,0.0,0,0,0,2026-03-11T22:06:00.394233
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,20295P2,17,0,0.0,0,0,0,2026-03-11T22:06:00.394260
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,20342P1,18,0,0.0,0,0,0,2026-03-11T22:06:00.394287
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,20030P3,19,0,0.0,0,0,0,2026-03-11T22:06:00.394312
20260311_220536_16,ST21.090326.31.X.7.2042,4T.T.ST21,20:42:00,20260311,22180P1,20,0,0.0,0,0,0,2026-03-11T22:06:00.394340
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,22180P1,1,0,0.0,0,0,0,2026-03-11T22:06:00.394416
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,20030P3,2,43,0.7,1773220603,0,1773220612,2026-03-11T22:06:00.394446
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,20342P1,3,107,1.8,1773223367,0,1773223373,2026-03-11T22:06:00.394485
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,20295P1,4,-268,-4.5,1773226291,0,1773226540,2026-03-11T22:06:00.394517
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,20356P2,5,0,0.0,0,0,0,2026-03-11T22:06:00.394542
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,BSWOD,6,0,0.0,0,0,0,2026-03-11T22:06:00.394568
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,264086,7,0,0.0,0,0,0,2026-03-11T22:06:00.394595
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,26603,8,0,0.0,0,0,0,2026-03-11T22:06:00.394620
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,26583,9,0,0.0,0,0,0,2026-03-11T22:06:00.394646
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,26553,10,0,0.0,0,0,0,2026-03-11T22:06:00.394672
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,2650135,11,0,0.0,0,0,0,2026-03-11T22:06:00.394699
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,266348,12,0,0.0,0,0,0,2026-03-11T22:06:00.394738
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,25903,13,0,0.0,0,0,0,2026-03-11T22:06:00.394776
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,25875,14,0,0.0,0,0,0,2026-03-11T22:06:00.394802
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,258234,15,0,0.0,0,0,0,2026-03-11T22:06:00.394828
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,258128,16,0,0.0,0,0,0,2026-03-11T22:06:00.394853
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,258051,17,0,0.0,0,0,0,2026-03-11T22:06:00.394879
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,2577201,18,0,0.0,0,0,0,2026-03-11T22:06:00.394904
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,2560692,19,0,0.0,0,0,0,2026-03-11T22:06:00.394938
20260311_220536_17,ST22.090326.79.X.7.1950,4T.T.ST22,19:50:00,20260311,2000321,20,0,0.0,0,0,0,2026-03-11T22:06:00.394966
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2330181,1,0,0.0,0,49,1773225289,2026-03-11T22:06:00.395053
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,233591,2,162,2.7,1773226182,158,1773226238,2026-03-11T22:06:00.395097
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,233461,3,162,2.7,1773226422,161,1773226481,2026-03-11T22:06:00.395138
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2321161,4,181,3.0,1773226801,179,1773226859,2026-03-11T22:06:00.395169
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2320313,5,78,1.3,0,18,0,2026-03-11T22:06:00.395197
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2323331,6,18,0.3,0,18,0,2026-03-11T22:06:00.395223
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2323321,7,18,0.3,0,0,0,2026-03-11T22:06:00.395250
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2322251,8,0,0.0,0,0,0,2026-03-11T22:06:00.395276
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2322221,9,0,0.0,0,0,0,2026-03-11T22:06:00.395302
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2304301,10,0,0.0,0,0,0,2026-03-11T22:06:00.395328
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2304311,11,0,0.0,0,0,0,2026-03-11T22:06:00.395353
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,2303152,12,0,0.0,0,0,0,2026-03-11T22:06:00.395379
20260311_220536_18,V674.110326.4.J.2.2134,4T.T.HUN,21:34:00,20260311,229351,13,0,0.0,0,0,0,2026-03-11T22:06:00.395414
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,233731,1,0,0.0,0,0,1773222647,2026-03-11T22:06:00.395473
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,233621,2,104,1.7,1773223244,101,1773223301,2026-03-11T22:06:00.395503
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,233321,3,85,1.4,1773223765,92,1773223832,2026-03-11T22:06:00.395531
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2330181,4,100,1.7,1773225640,83,1773225683,2026-03-11T22:06:00.395559
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,233591,5,117,1.9,1773226557,173,1773226613,2026-03-11T22:06:00.395587
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,233461,6,113,1.9,1773226793,179,1773226859,2026-03-11T22:06:00.395624
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2321161,7,121,2.0,0,121,0,2026-03-11T22:06:00.395653
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2320313,8,121,2.0,0,61,0,2026-03-11T22:06:00.395680
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2323331,9,61,1.0,0,61,0,2026-03-11T22:06:00.395707
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2323321,10,61,1.0,0,61,0,2026-03-11T22:06:00.395743
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2322251,11,61,1.0,0,61,0,2026-03-11T22:06:00.395771
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2322221,12,61,1.0,0,1,0,2026-03-11T22:06:00.395798
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2304301,13,1,0.0,0,1,0,2026-03-11T22:06:00.395825
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2304311,14,1,0.0,0,0,0,2026-03-11T22:06:00.395852
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,2303152,15,0,0.0,0,0,0,2026-03-11T22:06:00.395878
20260311_220536_19,V682.110326.4.N.2.2051,4T.T.HUN,20:51:00,20260311,229352,16,0,0.0,0,0,0,2026-03-11T22:06:00.395904
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2320331,1,0,0.0,0,37,1773225457,2026-03-11T22:06:00.395963
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2320311,2,-6,-0.1,1773225533,66,1773225666,2026-03-11T22:06:00.395993
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2320301,3,67,1.1,1773225727,73,1773225793,2026-03-11T22:06:00.396046
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2323311,4,76,1.3,1773225916,79,1773225979,2026-03-11T22:06:00.396087
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2323331,5,74,1.2,1773226034,95,1773226115,2026-03-11T22:06:00.396115
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2323321,6,109,1.8,1773226249,116,1773226316,2026-03-11T22:06:00.396142
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2322251,7,140,2.3,1773226460,141,1773226521,2026-03-11T22:06:00.396181
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2322221,8,133,2.2,1773226633,135,1773226695,2026-03-11T22:06:00.396209
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2322241,9,163,2.7,1773226783,160,1773226840,2026-03-11T22:06:00.396236
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2322231,10,175,2.9,1773226975,189,1773227049,2026-03-11T22:06:00.396264
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2304291,11,203,3.4,0,143,0,2026-03-11T22:06:00.396292
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2304301,12,143,2.4,0,143,0,2026-03-11T22:06:00.396318
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2304311,13,143,2.4,0,143,0,2026-03-11T22:06:00.396345
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,2303152,14,143,2.4,0,83,0,2026-03-11T22:06:00.396382
20260311_220536_20,V780.110326.4.J.2.2137,4T.T.HUN,21:37:00,20260311,229352,15,83,1.4,0,0,0,2026-03-11T22:06:00.396408
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,229268,1,0,0.0,0,0,1773212388,2026-03-11T22:06:00.396473
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,2324113,2,115,1.9,1773214015,166,1773214066,2026-03-11T22:06:00.396502
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,2324152,3,376,6.3,1773214996,393,1773215013,2026-03-11T22:06:00.396539
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24253,4,0,0.0,0,0,0,2026-03-11T22:06:00.396569
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24255,5,154,2.6,1773215674,170,1773215690,2026-03-11T22:06:00.396596
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24252,6,-14,-0.2,1773215985,4,1773216004,2026-03-11T22:06:00.396626
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24152,7,-196,-3.3,1773216343,0,1773216360,2026-03-11T22:06:00.396655
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24222,8,-321,-5.3,1773216938,0,1773216954,2026-03-11T22:06:00.396685
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24225,9,-435,-7.2,1773217244,0,1773217261,2026-03-11T22:06:00.396724
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,242211,10,0,0.0,0,0,0,2026-03-11T22:06:00.396752
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24224,11,-536,-8.9,1773217983,0,1773218143,2026-03-11T22:06:00.396779
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24227,12,0,0.0,0,0,0,2026-03-11T22:06:00.396805
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24297,13,-771,-12.8,1773219728,0,1773219750,2026-03-11T22:06:00.396834
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,2429108,14,-825,-13.8,1773220394,0,1773220417,2026-03-11T22:06:00.396862
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,2429109,15,-853,-14.2,1773220726,0,1773220747,2026-03-11T22:06:00.396891
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24298,16,-871,-14.5,1773221128,0,1773221149,2026-03-11T22:06:00.396919
20260311_220536_21,135.090326.31.1800,4T.C.135,18:00:00,20260311,24303,17,-923,-15.4,1773221796,0,0,2026-03-11T22:06:00.396946
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,246021,1,0,0.0,0,0,1773210882,2026-03-11T22:06:00.397006
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,2462158,2,107,1.8,1773211487,145,1773211525,2026-03-11T22:06:00.397072
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,246030,3,167,2.8,1773211847,182,1773211862,2026-03-11T22:06:00.397102
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24603,4,169,2.8,1773212149,188,1773212168,2026-03-11T22:06:00.397129
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24633,5,168,2.8,1773212868,320,1773213020,2026-03-11T22:06:00.397157
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24639,6,436,7.3,1773213556,455,1773213575,2026-03-11T22:06:00.397184
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,246439,7,183,3.0,1773213783,220,1773213820,2026-03-11T22:06:00.397213
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24641,8,156,2.6,1773214056,301,1773214201,2026-03-11T22:06:00.397240
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24699,9,364,6.1,1773215464,385,1773215485,2026-03-11T22:06:00.397267
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,246912,10,364,6.1,1773215764,380,1773215780,2026-03-11T22:06:00.397295
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,246621,11,67,1.1,1773216367,227,1773216527,2026-03-11T22:06:00.397323
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24723,12,-33,-0.6,1773218666,0,1773218680,2026-03-11T22:06:00.397363
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24731,13,0,0.0,0,0,0,2026-03-11T22:06:00.397390
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24721,14,-1095,-18.2,1773219104,0,1773219121,2026-03-11T22:06:00.397429
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,247722,15,-1057,-17.6,1773219442,0,1773219460,2026-03-11T22:06:00.397458
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,247845,16,-1326,-22.1,1773219953,0,1773219963,2026-03-11T22:06:00.397486
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24782,17,0,0.0,0,0,0,2026-03-11T22:06:00.397511
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24783,18,0,0.0,0,0,0,2026-03-11T22:06:00.397536
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,24812,19,0,0.0,0,0,0,2026-03-11T22:06:00.397562
20260311_220536_22,143.090326.127.1735,4T.C.143,17:35:00,20260311,248147,20,-2225,-37.1,1773221394,0,0,2026-03-11T22:06:00.397588
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,247021,1,0,0.0,0,675,1773217575,2026-03-11T22:06:00.397661
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24806,2,811,13.5,1773219211,843,1773219243,2026-03-11T22:06:00.397703
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248021,3,636,10.6,1773219276,954,1773219594,2026-03-11T22:06:00.397735
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24802,4,734,12.2,1773220094,755,1773220115,2026-03-11T22:06:00.397765
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24803,5,468,7.8,1773220368,481,1773220381,2026-03-11T22:06:00.397795
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,2480111,6,266,4.4,1773220466,377,1773220577,2026-03-11T22:06:00.397824
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24792,7,368,6.1,1773221108,395,1773221135,2026-03-11T22:06:00.397853
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24791,8,209,3.5,1773221309,232,1773221332,2026-03-11T22:06:00.397882
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248147,9,0,0.0,0,0,0,2026-03-11T22:06:00.397911
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248223,10,-1032,-17.2,1773222407,0,1773222585,2026-03-11T22:06:00.397941
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24832,11,-1036,-17.3,1773223063,0,1773223080,2026-03-11T22:06:00.397970
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248329,12,0,0.0,0,0,0,2026-03-11T22:06:00.398008
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24831,13,-2037,-34.0,1773223262,0,1773223278,2026-03-11T22:06:00.398067
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248323,14,-2236,-37.3,1773223543,0,1773223554,2026-03-11T22:06:00.398098
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,248351,15,0,0.0,0,0,0,2026-03-11T22:06:00.398125
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24841,16,0,0.0,0,0,0,2026-03-11T22:06:00.398151
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24871,17,-3579,-59.6,1773225020,0,1773225112,2026-03-11T22:06:00.398181
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24861,18,-3578,-59.6,1773225381,0,1773225526,2026-03-11T22:06:00.398209
20260311_220536_23,167.090326.127.1915,4T.C.167,19:15:00,20260311,24851,19,-3585,-59.8,1773225674,0,0,2026-03-11T22:06:00.398237
20260311_220536_24,185.090326.127.2245,4T.C.185,22:45:00,20260311,24472,1,0,0.0,0,0,0,2026-03-11T22:06:00.398286
20260311_220536_24,185.090326.127.2245,4T.C.185,22:45:00,20260311,24482,2,0,0.0,0,0,0,2026-03-11T22:06:00.398314
20260311_220536_25,186.090326.127.2150,4T.C.186,21:50:00,20260311,24482,1,0,0.0,0,0,0,2026-03-11T22:06:00.398373
20260311_220536_25,186.090326.127.2150,4T.C.186,21:50:00,20260311,24472,2,0,0.0,0,0,0,2026-03-11T22:06:00.398399
20260311_220536_26,327.090326.127.1750,4T.C.327,17:50:00,20260311,23502,1,0,0.0,0,0,1773211724,2026-03-11T22:06:00.398452
